
0.175106
0.169592
0.168175
0.173630
0.168303
0.167834
0.168027
0.168549
0.167650
0.172991
0.165380
0.167793
0.167652
0.167069
0.167563
0.167839
0.168186
0.167341
0.167747
0.169215
